Sentence,Word,Tag
,separated,O
,by,O
,an,O
,intricate,O
,network,O
,of,O
,narrow,O
,walls,O
,and,O
,resembling,O
,a,O
,honeycomb,O
,.,O
,weathering,GEN
Sentence 12,Tectonic,DFD
,denudation,DFD
,is,O
,a,O
,term,O
,that,O
,describes,O
,the,O
,unloading,GEN
,of,O
,mountains,O
,by,O
,gravity,O
,sliding,O
,and,O
,spreading,O
,.,O
Sentence 13,Permafrost,DFD
,is,O
,soil,GEN
,or,O
,rock,GEN
,that,O
,remains,O
,frozen,O
,for,O
,two,O
,or,O
,more,O
,consecutive,O
,years,O
,.,O
Sentence 14,A,O
,ground,DFD
,moraine,DFD
,is,O
,a,O
,blanket,GEN
,of,O
,mixed,O
,glacial,O
,sediments,O
,-,O
,mainly,O
,tills,O
,and,O
,other,O
,diamictons,O
,-,O
,formed,O
,beneath,O
,a,O
,glacier,O
,.,O
Sentence 15,A,O
,coral,DFD
,reef,DFD
,is,O
,a,O
,ridge,GEN
,or,O
,mound,GEN
,built,O
,of,O
,the,O
,skeletal,O
,remains,O
,of,O
,generations,O
,of,O
,coral,O
,animals,O
,",",O
,upon,O
,which,O
,grow,O
,living,O
,coral,O
,polyps,O
,.,O
Sentence 16,An,O
,atoll,DFD
,is,O
,a,O
,ring,GEN
,of,O
,coral,O
,reef,O
,and,O
,small,O
,sandy,O
,islands,GEN
,that,O
,encircles,O
,a,O
,shallow,O
,lagoon,O
,.,O
Sentence 17,Weathering,DFD
,is,O
,a,O
,process,GEN
,of,O
,a,O
,slow,O
,continuous,O
,breakdown,O
,of,O
,rocks,O
,into,O
,smaller,O
,particles,O
,that,O
,are,O
,in,O
,equilibrium,O
,with,O
,the,O
,prevailing,O
,environment,O
Sentence 18,Soil,DFD
,is,O
,a,O
,mixture,GEN
,of,O
,fine,O
,mineral,O
,fragments,O
,(,O
,including,O
,quartz,O
,and,O
,clay,O
,minerals,O
,),O
,",",O
,organic,O
,matter,O
,",",O
,and,O
,empty,O
,spaces,O
,that,O
,may,O
,be,O
,partially,O
,filled,O
,with,O
,water,O
,.,O
Sentence 19,A,O
,clast,DFD
,is,O
,a,O
,fragment,GEN
,of,O
,rock,O
,or,O
,mineral,O
,",",O
,ranging,O
,in,O
,size,O
,from,O
,less,O
,than,O
,a,O
,micron,O
,(,O
,too,O
,small,O
,to,O
,see,O
,),O
,to,O
,as,O
,big,O
,as,O
,an,O
,apartment,O
,block,O
,.,O
Sentence 20,The,O
,term,O
,preglacial,DFD
,landform,DFD
,refers,O
,to,O
,any,O
,landform,GEN
,older,O
,than,O
,a,O
,specified,O
,glaciation,O
,.,O
Sentence 21,Geomorphic,DFD
,generation,DFD
,is,O
,a,O
,part,O
,of,O
,the,O
,classification,GEN
,that,O
,allows,O
,for,O
,the,O
,recognition,O
,of,O
,more,O
,than,O
,one,O
,geomorphic,O
,process,O
,type,O
,or,O
,landform,O
,at,O
,any,O
,given,O
,location,O
,due,O
,to,O
,process,O
,overprinting,O
,.,O
Sentence 22,A,O
,dynamic,DFD
,metastable,DFD
,equilibrium,DFD
,is,O
,a,O
,combination,O
,of,O
,dynamic,O
,and,O
,metastable,O
,equilibria,GEN
,",",O
,in,O
,which,O
,large,O
,jumps,O
,across,O
,thresholds,O
,break,O
,in,O
,upon,O
,small-scale,O
,fluctuations,O
,about,O
,a,O
,moving,O
,mean,O
,.,O
Sentence 23,Tephra,DFD
,is,O
,a,O
,term,O
,covering,O
,three,O
,types,O
,of,O
,pyroclastic,O
,material,GEN
,of,O
,differing,O
,grain,O
,size,O
,.,O
Sentence 24,pH,DFD
,is,O
,a,O
,measure,GEN
,of,O
,the,O
,acidity,O
,or,O
,alkalinity,O
,of,O
,aqueous,O
,solutions,O
,.,O
Sentence 25,Carbonation,DFD
,is,O
,a,O
,step,GEN
,in,O
,the,O
,complex,O
,weathering,O
,of,O
,many,O
,other,O
,minerals,O
,",",O
,such,O
,as,O
,in,O
,the,O
,hydrolysis,O
,of,O
,feldspar,O
,.,O
Sentence 26,Laterite,DFD
,is,O
,a,O
,term,O
,used,O
,to,O
,describe,O
,weathering,O
,deposits,GEN
,rich,O
,in,O
,iron,O
,and,O
,aluminium,O
,.,O
Sentence 27,Friction,DFD
,is,O
,a,O
,force,GEN
,that,O
,acts,O
,against,O
,gravity,O
,and,O
,resists,O
,movement,O
,.,O
Sentence 28,Drainage,DFD
,density,DFD
,is,O
,a,O
,measure,GEN
,of,O
,how,O
,frequently,O
,streams,O
,occur,O
,on,O
,the,O
,land,O
,surface,O
,.,O
Sentence 29,A,O
,riegel,DFD
,is,O
,a,O
,rock,GEN
,barrier,GEN
,that,O
,sits,O
,across,O
,a,O
,valley,O
,",",O
,often,O
,where,O
,a,O
,band,O
,of,O
,hard,O
,rock,O
,outcrops,O
,.,O
Sentence 30,A,O
,sea,DFD
,cave,DFD
,is,O
,a,O
,hollow,GEN
,excavated,O
,by,O
,waves,O
,in,O
,a,O
,zone,O
,of,O
,weakness,O
,on,O
,a,O
,cliff,O
,.,O
Sentence 31,A,O
,tidewater,DFD
,glacier,DFD
,is,O
,a,O
,glacier,GEN
,that,O
,terminates,O
,in,O
,the,O
,sea,O
,",",O
,where,O
,it,O
,usually,O
,ends,O
,in,O
,an,O
,ice,O
,cliff,O
,from,O
,which,O
,icebergs,O
,are,O
,discharged,O
,.,O
Sentence 32,A,O
,light,DFD
,year,DFD
,is,O
,a,O
,unit,GEN
,of,GEN
,length,GEN
,",",O
,equal,O
,to,O
,just,O
,under,O
,10,O
,trillion,O
,km,O
,.,O
Sentence 33,Moraine,DFD
,is,O
,a,O
,material,GEN
,transported,O
,by,O
,a,O
,glacier,O
,and,O
,then,O
,deposited,O
,.,O
Sentence 34,Orogeny,DFD
,is,O
,a,O
,mountain,O
,building,O
,process,GEN
,whereas,O
,epeirogeny,O
,is,O
,continental,O
,building,O
,process,O
,.,O
Sentence 35,Morphometric,DFD
,analysis,DFD
,is,O
,a,O
,method,GEN
,of,O
,extracting,O
,information,O
,from,O
,published,O
,maps,O
,.,O
Sentence 36,The,O
,profilometer,DFD
,is,O
,a,O
,comb,GEN
,equipped,O
,with,O
,fine,O
,",",O
,closely,O
,spaced,O
,teeth,O
,that,O
,advance,O
,or,O
,retreat,O
,through,O
,the,O
,housing,O
,when,O
,depressed,O
,against,O
,a,O
,rough,O
,surface,O
,.,O
Sentence 37,Amino-acid,DFD
,geochronology,DFD
,is,O
,a,O
,relative-age,O
,dating,GEN
,technique,GEN
,based,O
,on,O
,the,O
,premise,O
,that,O
,proteins,O
,in,O
,bones,O
,and,O
,shells,O
,are,O
,affected,O
,by,O
,a,O
,number,O
,of,O
,chemical,O
,reactions,O
,that,O
,are,O
,partly,O
,time-dependent,O
,.,O
Sentence 38,An,O
,anabranching,DFD
,alluvial,DFD
,river,DFD
,is,O
,a,O
,system,GEN
,of,O
,mul,O
,tiple,O
,channels,O
,characterized,O
,by,O
,vegetated,O
,or,O
,oth,O
,erwise,O
,stable,O
,alluvial,O
,islands,O
,that,O
,divide,O
,flows,O
,at,O
,discharges,O
,up,O
,to,O
,bankfull,O
,.,O
Sentence 39,An,O
,earthquake,DFD
,is,O
,a,O
,vibration,GEN
,or,O
,oscillation,GEN
,of,O
,the,O
,surface,O
,of,O
,the,O
,earth,O
,caused,O
,by,O
,sudden,O
,release,O
,of,O
,enormous,O
,pressure,O
,.,O
Sentence 40,Coastal,DFD
,geomorphology,DFD
,is,O
,a,O
,branch,GEN
,of,GEN
,geomorphology,GEN
,in,O
,which,O
,the,O
,focus,O
,is,O
,on,O
,the,O
,area,O
,influenced,O
,by,O
,large,O
,bodies,O
,of,O
,water,O
,",",O
,including,O
,seas,O
,and,O
,oceans,O
,",",O
,and,O
,large,O
,lakes,O
,.,O
Sentence 41,A,O
,tsunami,DFD
,is,O
,a,O
,series,GEN
,of,GEN
,ocean,GEN
,waves,GEN
,of,O
,extremely,O
,long,O
,wave,O
,length,O
,and,O
,period,O
,that,O
,is,O
,generated,O
,by,O
,an,O
,impulsive,O
,disturbance,O
,that,O
,displaces,O
,the,O
,water,O
,",",O
,rather,O
,than,O
,by,O
,the,O
,wind,O
,.,O
Sentence 42,Accuracy,DFD
,is,O
,a,O
,measure,GEN
,of,O
,how,O
,close,O
,an,O
,age,O
,is,O
,to,O
,the,O
,time,O
,of,O
,formation,O
,or,O
,death,O
,of,O
,the,O
,dated,O
,material,O
,.,O
Sentence 43,Magnitude,DFD
,is,O
,a,O
,measure,GEN
,of,O
,the,O
,amount,O
,of,O
,energy,O
,released,O
,by,O
,an,O
,earthquake,O
,",",O
,and,O
,it,O
,is,O
,proportional,O
,to,O
,the,O
,area,O
,of,O
,the,O
,rupture,O
,surface,O
,and,O
,to,O
,the,O
,amount,O
,of,O
,displacement,O
,.,O
Sentence 44,A,O
,mantle,DFD
,plume,DFD
,is,O
,a,O
,column,GEN
,of,O
,hot,O
,rock,O
,(,O
,not,O
,magma,O
,),O
,that,O
,ascends,O
,toward,O
,the,O
,surface,O
,from,O
,the,O
,lowermantle,O
,.,O
Sentence 45,Clast,DFD
,shape,DFD
,is,O
,a,O
,measure,GEN
,of,O
,the,O
,overall,O
,shape,O
,of,O
,a,O
,particle,O
,.,O
Sentence 46,A,O
,profilometer,DFD
,is,O
,a,O
,comb,GEN
,equipped,O
,with,O
,fine,O
,",",O
,closely,O
,spaced,O
,teeth,O
,that,O
,advance,O
,or,O
,retreat,O
,through,O
,the,O
,housing,O
,when,O
,depressed,O
,against,O
,a,O
,rough,O
,surface,O
,.,O
Sentence 47,Amino-acid,DFD
,geochronology,DFD
,is,GEN
,a,GEN
,relative-age,O
,dating,O
,technique,GEN
,based,O
,on,O
,the,O
,premise,O
,that,O
,proteins,O
,in,O
,bones,O
,and,O
,shells,O
,are,O
,affected,O
,by,O
,a,O
,number,O
,of,O
,chemical,O
,reactions,O
,that,O
,are,O
,partly,O
,time-dependent,O
,.,O
Sentence 48,A,O
,suture,DFD
,is,O
,a,O
,surface,GEN
,or,O
,zone,GEN
,separating,O
,two,O
,non-subductable,O
,pieces,O
,of,O
,crust,O
,that,O
,are,O
,juxtaposed,O
,following,O
,disappearance,O
,of,O
,an,O
,intervening,O
,ocean,O
,.,O
Sentence 49,A,O
,paleoseismic,DFD
,record,DFD
,is,O
,a,O
,record,GEN
,of,O
,large,O
,or,O
,great,O
,earthquakes,O
,(,O
,because,O
,geologic,O
,evidence,O
,of,O
,small,O
,and,O
,moderate-sized,O
,earthquakes,O
,is,O
,rarely,O
,created,O
,or,O
,preserved,O
,near,O
,the,O
,surface,O
,),O
,.,O
Sentence 50,Glaciers,DFD
,are,O
,large,O
,masses,GEN
,of,GEN
,ice,GEN
,formed,O
,of,O
,compressed,O
,snow,O
,that,O
,move,O
,slowly,O
,under,O
,their,O
,own,O
,weight,O
,.,O
Sentence 51,Sills,DFD
,are,O
,concordant,O
,intrusions,GEN
,and,O
,frequently,O
,form,O
,resistant,O
,",",O
,tabular,O
,bands,O
,within,O
,sedimentary,O
,beds,O
,",",O
,although,O
,they,O
,may,O
,cross,O
,beds,O
,to,O
,spread,O
,along,O
,other,O
,bedding,O
,planes,O
,.,O
Sentence 52,Laccoliths,DFD
,are,O
,sills,GEN
,that,O
,have,O
,thickened,O
,to,O
,produce,O
,domes,O
,.,O
Sentence 53,Phacoliths,DFD
,are,O
,lens-shaped,O
,masses,GEN
,seated,O
,in,O
,anticlinal,O
,crests,O
,and,O
,synclinal,O
,troughs,O
,.,O
Sentence 54,Blockfields,DFD
,are,O
,large,O
,expanses,O
,of,O
,coarse,O
,and,O
,angular,O
,rock,GEN
,rubble,GEN
,.,O
Sentence 55,Grab,DFD
,samplers,DFD
,are,O
,buckets,GEN
,or,O
,segments,GEN
,that,O
,drive,O
,into,O
,the,O
,sediment,O
,layer,O
,and,O
,enclose,O
,and,O
,retain,O
,a,O
,layer,O
,.,O
Sentence 56,Ophiolites,DFD
,are,O
,sections,GEN
,of,O
,the,O
,earth's,O
,oceanic,O
,crust,O
,and,O
,the,O
,underlying,O
,upper,O
,mantle,O
,that,O
,have,O
,been,O
,uplifted,O
,or,O
,emplaced,O
,and,O
,exposed,O
,within,O
,the,O
,continental,O
,crustal,O
,rocks,O
,.,O
Sentence 57,Collisions,DFD
,are,O
,zones,GEN
,where,O
,a,O
,continent,O
,",",O
,island,O
,arc,O
,",",O
,oceanic,O
,plateau,O
,",",O
,or,O
,other,O
,thick,O
,piece,O
,of,O
,crust,O
,on,O
,a,O
,downgoing,O
,plate,O
,arrives,O
,at,O
,a,O
,subduction,O
,zone,O
,.,O
Sentence 58,Volcanic,DFD
,rift,DFD
,zones,DFD
,are,O
,belts,GEN
,of,O
,aligned,O
,volcanic,O
,vents,O
,and,O
,associated,O
,magma-induced,O
,extensional,O
,structures,O
,such,O
,as,O
,subparallel,O
,normal,O
,faults,O
,",",O
,anastomosing,O
,tensile,O
,cracks,O
,",",O
,monoclines,O
,",",O
,and,O
,eruptive,O
,fissure,O
,.,O
Sentence 59,Landslides,DFD
,are,O
,disequilibrium,O
,landforms,GEN
,that,O
,change,O
,through,O
,time,O
,more,O
,rapidly,O
,than,O
,surrounding,O
,terrain,O
,.,O
Sentence 60,Consociations,DFD
,are,O
,map,GEN
,units,GEN
,which,O
,delineate,O
,a,O
,single,O
,geomorphic,O
,process,O
,or,O
,landform,O
,",",O
,depending,O
,on,O
,scale,O
,.,O
Sentence 61,Placer,DFD
,deposits,DFD
,are,O
,mixtures,O
,of,O
,heavy,O
,metals,O
,with,O
,specific,O
,location,O
,",",O
,geomorphic,O
,principles,O
,have,O
,been,O
,applied,O
,other,O
,than,O
,any,O
,other,O
,phase,O
,of,O
,economic,O
,geology,O
,.,O
Sentence 62,Nunataks,DFD
,are,O
,rock,GEN
,outcrops,GEN
,",",O
,ranging,O
,from,O
,less,O
,than,O
,a,O
,kilometre,O
,to,O
,hundreds,O
,of,O
,kilometres,O
,in,O
,size,O
,",",O
,surrounded,O
,by,O
,ice,O
,.,O
Sentence 63,Jökulhlaups,DFD
,are,O
,outbursts,GEN
,of,O
,meltwater,O
,stored,O
,beneath,O
,a,O
,glacier,O
,or,O
,ice,O
,sheet,O
,as,O
,a,O
,subglacial,O
,lake,O
,.,O
Sentence 64,Rock,DFD
,glaciers,DFD
,are,O
,lobes,O
,or,O
,tongues,O
,of,O
,frozen,GEN
,",",GEN
,angular,GEN
,rock,GEN
,and,O
,fine,O
,debris,O
,mixed,O
,with,O
,interstitial,O
,ice,O
,and,O
,ice,O
,lenses,O
,.,O
Sentence 65,Fumaroles,DFD
,are,O
,vents,GEN
,through,O
,which,O
,volcanic,O
,gases,O
,are,O
,released,O
,at,O
,the,O
,surface,O
,.,O
Sentence 66,Karst,DFD
,springs,DFD
,are,O
,locations,GEN
,where,O
,groundwater,O
,emerges,O
,from,O
,the,O
,limestone,O
,and,O
,flows,O
,across,O
,the,O
,surface,O
,forming,O
,a,O
,stream,O
,or,O
,contained,O
,pool,O
,.,O
Sentence 67,Zeolites,DFD
,are,O
,silicate,O
,minerals,GEN
,that,O
,typically,O
,form,O
,during,O
,low-grade,O
,metamorphism,O
,of,O
,volcanic,O
,rocks,O
,.,O
Sentence 68,Aiguille,DFD
,is,O
,a,O
,sharply,O
,pointed,O
,rock,GEN
,outcrop,GEN
,or,O
,peak,GEN
,",",O
,very,O
,often,O
,produced,O
,by,O
,intense,O
,frost,O
,action,O
,in,O
,mountainous,O
,regions,O
,",",O
,such,O
,as,O
,the,O
,Alps,O
,.,O
Sentence 69,Dissolution,DFD
,is,O
,the,O
,process,GEN
,whereby,O
,a,O
,rock,O
,",",O
,or,O
,parts,O
,of,O
,a,O
,rock,O
,",",O
,combine,O
,with,O
,water,O
,to,O
,form,O
,a,O
,solution,O
,.,O
Sentence 70,Dome,DFD
,dune,DFD
,is,O
,a,O
,low,O
,",",O
,circular,O
,or,O
,oval,O
,mound,GEN
,formed,O
,where,O
,dune,O
,height,O
,is,O
,inhibited,O
,by,O
,unobstructed,O
,strong,O
,winds,O
,.,O
Sentence 71,Estuary,DFD
,is,O
,the,O
,seaward,O
,end,GEN
,of,GEN
,a,GEN
,river,GEN
,",",O
,opening,O
,towards,O
,the,O
,sea,O
,",",O
,typically,O
,through,O
,a,O
,funnel-shaped,O
,inlet,O
,",",O
,and,O
,usually,O
,subject,O
,to,O
,tidal,O
,movements,O
,and,O
,incursions,O
,of,O
,salt,O
,water,O
,from,O
,the,O
,sea,O
,.,O
Sentence 72,Feeder,DFD
,beach,DFD
,is,O
,a,O
,beach,GEN
,that,O
,is,O
,artificially,O
,widened,O
,and,O
,nourishes,O
,downdrift,O
,beaches,O
,by,O
,natural,O
,littoral,O
,currents,O
,or,O
,forces,O
,.,O
Sentence 73,Flash,DFD
,is,O
,a,O
,depression,GEN
,formed,O
,by,O
,subsidence,O
,",",O
,particularly,O
,as,O
,a,O
,result,O
,of,O
,the,O
,solution,O
,of,O
,evaporite,O
,beds,O
,.,O
Sentence 74,Floodplain,DFD
,is,O
,a,O
,relatively,O
,flat,O
,alluvial,O
,landform,GEN
,",",O
,constructed,O
,largely,O
,by,O
,the,O
,flow,O
,regime,O
,of,O
,the,O
,present,O
,river,O
,and,O
,subject,O
,to,O
,flooding,O
,.,O
Sentence 75,Terracette,DFD
,is,O
,a,O
,small,O
,terrace,GEN
,that,O
,forms,O
,a,O
,step,O
,on,O
,a,O
,hillside,O
,.,O
,They,O
,often,O
,occur,O
,in,O
,near,O
,parallel,O
,series,O
,running,O
,approximately,O
,along,O
,the,O
,contours,O
,of,O
,a,O
,hillslope,O
,.,O
Sentence 76,Colloids,DFD
,are,O
,particles,GEN
,of,O
,organic,O
,and,O
,mineral,O
,substances,O
,that,O
,range,O
,in,O
,size,O
,from,O
,1,O
,to,O
,100,O
,nm,O
,.,O
Sentence 77,Rills,DFD
,are,O
,tiny,O
,hillside,O
,channels,GEN
,a,O
,few,O
,centimetres,O
,wide,O
,and,O
,deep,O
,that,O
,are,O
,cut,O
,by,O
,ephemeral,O
,rivulets,O
,.,O
Sentence 78,Cirques,DFD
,are,O
,typically,O
,armchair-shaped,O
,hollows,GEN
,that,O
,form,O
,in,O
,mountainous,O
,terrain,O
,.,O
Sentence 79,Lunate,DFD
,features,DFD
,are,O
,fractures,GEN
,shaped,O
,like,O
,crescents,O
,with,O
,the,O
,concavity,O
,facing,O
,the,O
,direction,O
,of,O
,ice,O
,flow,O
,.,O
Sentence 80,Geer,DFD
,moraines,DFD
,or,O
,washboard,O
,moraines,O
,are,O
,series,O
,of,GEN
,small,O
,and,O
,roughly,O
,parallel,O
,ridges,GEN
,of,O
,till,GEN
,that,O
,are,O
,ordinarily,O
,associated,O
,with,O
,lakes,O
,or,O
,former,O
,lakes,O
,.,O
Sentence 81,Geer,O
,moraines,DFD
,or,O
,washboard,DFD
,moraines,O
,are,O
,series,O
,of,GEN
,small,O
,and,O
,roughly,O
,parallel,O
,ridges,GEN
,of,O
,till,GEN
,that,O
,are,O
,ordinarily,O
,associated,O
,with,O
,lakes,O
,or,O
,former,O
,lakes,O
,.,O
Sentence 82,Eskers,DFD
,are,O
,the,O
,chief,O
,landform,GEN
,created,O
,by,O
,subglacial,O
,meltwater,O
,and,O
,form,O
,by,O
,the,O
,infilling,O
,of,O
,subglacial,O
,or,O
,englacial,O
,channels,O
,or,O
,by,O
,sedimentation,O
,in,O
,supraglacial,O
,channels,O
,.,O
Sentence 83,Icing,DFD
,blisters,DFD
,are,O
,ice,GEN
,mounds,GEN
,created,O
,by,O
,groundwater,O
,injected,O
,at,O
,high,O
,pressure,O
,between,O
,icing,O
,layers,O
,.,O
Sentence 84,Thermokarst,DFD
,is,O
,irregular,O
,terrain,GEN
,characterized,O
,by,O
,topographic,O
,depressions,O
,with,O
,hummocks,O
,between,O
,them,O
,.,O
Sentence 85,Solifluction,DFD
,is,O
,an,O
,important,O
,periglacial,O
,process,GEN
,and,O
,forms,O
,sheets,O
,",",O
,lobes,O
,",",O
,terraces,O
,",",O
,and,O
,ploughing,O
,boulders,O
,.,O
Sentence 86,Dunes,DFD
,are,O
,collections,O
,of,O
,loose,O
,sand,GEN
,built,O
,piecemeal,O
,by,O
,the,O
,wind,O
,.,O
Sentence 87,Blowouts,DFD
,are,O
,depressions,GEN
,created,O
,by,O
,the,O
,deflation,O
,of,O
,loose,O
,sand,O
,partly,O
,bound,O
,by,O
,plant,O
,roots,O
,.,O
Sentence 88,Tombolos,DFD
,are,O
,wave-built,O
,ridges,GEN
,of,O
,beach,O
,material,O
,connecting,O
,islands,O
,to,O
,the,O
,mainland,O
,or,O
,islands,O
,to,O
,islands,O
,.,O
Sentence 89,Tidal,DFD
,flats,DFD
,are,O
,banks,GEN
,of,O
,mud,O
,or,O
,sand,O
,that,O
,are,O
,exposed,O
,at,O
,low,O
,tide,O
,.,O
Sentence 90,Greywackes,DFD
,are,O
,sandstones,GEN
,containing,O
,rock,O
,fragments,O
,and,O
,clay,O
,minerals,O
,.,O
Sentence 91,Caldera,DFD
,is,O
,a,O
,large,O
,crater,GEN
,or,O
,depression,GEN
,resulting,O
,from,O
,a,O
,powerful,O
,volcanic,O
,explosion,O
,or,O
,the,O
,collapse,O
,of,O
,the,O
,central,O
,part,O
,of,O
,a,O
,volcano,O
,.,O
Sentence 92,Catchment,DFD
,is,O
,an,O
,area,GEN
,that,O
,is,O
,drained,O
,by,O
,a,O
,river,O
,and,O
,defined,O
,by,O
,the,O
,surrounding,O
,watershed,O
,.,O
Sentence 93,Chute,DFD
,is,O
,a,O
,narrow,O
,channel,GEN
,with,O
,a,O
,swift,O
,current,O
,",",O
,applied,O
,to,O
,rivers,O
,",",O
,the,O
,straits,O
,between,O
,the,O
,mainland,O
,and,O
,islands,O
,",",O
,and,O
,to,O
,furrows,O
,produced,O
,by,O
,avalanches,O
,on,O
,hill,O
,slopes,O
,.,O
Sentence 94,Coquina,DFD
,is,O
,a,O
,carbonate,O
,rock,GEN
,which,O
,consists,O
,largely,O
,or,O
,wholly,O
,of,O
,mechanically,O
,sorted,O
,",",O
,weakly,O
,to,O
,moderately,O
,cemented,O
,fossil,O
,debris,O
,.,O
Sentence 95,Corestone,DFD
,is,O
,a,O
,spheroidal,O
,boulder,GEN
,of,O
,relatively,O
,unweathered,O
,rock,O
,surrounded,O
,by,O
,saprolite,O
,and,O
,formed,O
,by,O
,sub-surface,O
,weathering,O
,of,O
,a,O
,joint,O
,block,O
,.,O
Sentence 96,Corrasion,DFD
,is,O
,the,O
,mechanical,O
,erosion,GEN
,of,O
,rock,O
,surfaces,O
,by,O
,the,O
,impact,O
,of,O
,moving,O
,debris,O
,.,O
Sentence 97,Corridor,DFD
,karst,DFD
,is,O
,a,O
,type,O
,of,O
,karst,GEN
,characterized,O
,by,O
,long,O
,",",O
,narrow,O
,chasms,O
,enlarged,O
,by,O
,the,O
,action,O
,of,O
,water,O
,and,O
,into,O
,which,O
,surface,O
,runoff,O
,or,O
,stream,O
,may,O
,flow,O
,.,O
Sentence 98,Daya,DFD
,is,O
,a,O
,shallow,O
,depression,GEN
,found,O
,primarily,O
,in,O
,areas,O
,underlain,O
,by,O
,limestone,O
,bedrock,O
,or,O
,calcrete,O
,as,O
,a,O
,result,O
,of,O
,solution,O
,.,O
Sentence 99,De,DFD
,Geer,DFD
,Moraine,DFD
,is,O
,a,O
,glacial,O
,landform,GEN
,consisting,O
,of,O
,swarms,O
,of,O
,small,O
,ridges,O
,oriented,O
,perpendicular,O
,to,O
,the,O
,ice,O
,flow,O
,direction,O
,.,O
Sentence 100,Dreikanter,DFD
,is,O
,a,O
,shaped,O
,pebble,GEN
,found,O
,on,O
,the,O
,surface,O
,in,O
,desert,O
,regions,O
,and,O
,periglacial,O
,areas,O
,with,O
,three,O
,distinct,O
,facets,O
,on,O
,its,O
,upper,O
,surface,O
,as,O
,a,O
,result,O
,of,O
,wind,O
,abrasion,O
,.,O
Sentence 101,Drift,DFD
,ice,DFD
,is,O
,any,O
,type,O
,of,O
,floating,O
,ice,GEN
,that,O
,has,O
,drifted,O
,from,O
,its,O
,point,O
,of,O
,origin,O
,and,O
,broken,O
,into,O
,pieces,O
,small,O
,enough,O
,for,O
,a,O
,ship,O
,to,O
,sail,O
,through,O
,.,O
Sentence 102,Ferricrete,DFD
,is,O
,a,O
,type,O
,of,O
,duricrust,GEN
,consisting,O
,of,O
,an,O
,iron-pan,O
,or,O
,near-surface,O
,zone,O
,of,O
,iron,O
,sesquioxide,O
,cementation,O
,.,O
Sentence 103,Fiard,DFD
,is,O
,a,O
,coastal,O
,inlet,GEN
,produced,O
,by,O
,the,O
,drowning,O
,of,O
,an,O
,undulating,O
