Sentence,Word,Tag
,centrične,O
,globeli,GEN
,na,O
,krasu,O
,.,O
Sentence 9,Za,O
,kraška,DFD
,polja,DFD
,sta,O
,značilna,O
,sklenjen,O
,obod,O
,nad,O
,razmeroma,O
,uravnanim,O
,obsežnim,O
,dnom,O
,in,O
,kraška,O
,hidrologija,O
,.,O
,Slovenska,O
,kraška,O
,terminologija,O
,(,O
,cit,O
,.,O
,Gams,O
,",",O
,2004,O
,),O
,opredeljuje,O
,",",O
,da,O
,je,O
,za,O
,kraško,O
,polje,O
,bistvena,O
,najmanj,O
,pol,O
,kilometra,O
,široka,O
,uravnava,O
,z,O
,višjim,O
,obodom,O
,.,O
Sentence 10,Za,O
,kraška,O
,polja,O
,sta,O
,značilna,O
,sklenjen,O
,obod,O
,nad,O
,razmeroma,O
,uravnanim,O
,obsežnim,O
,dnom,O
,in,O
,kraška,O
,hidrologija,O
,.,O
,Slovenska,O
,kraška,O
,terminologija,O
,(,O
,cit,O
,.,O
,Gams,O
,",",O
,2004,O
,),O
,opredeljuje,O
,",",O
,da,O
,je,O
,za,O
,kraško,DFD
,polje,DFD
,bistvena,O
,najmanj,O
,pol,O
,kilometra,O
,široka,O
,uravnava,O
,z,O
,višjim,O
,obodom,O
,.,O
Sentence 11,Jama,DFD
,je,O
,korozijska,GEN
,razpoka,GEN
,s,O
,premerom,O
,večjim,O
,od,O
,5,O
,–,O
,15,O
,milimetrov,O
,(,O
,Williams,O
,",",O
,1989,O
,;,O
,cv,O
,:,O
,Hribernik,O
,",",O
,2005,O
,),O
,.,O
Sentence 12,Jame,DFD
,so,O
,podzemni,GEN
,kanali,GEN
,",",O
,ki,O
,jih,O
,je,O
,izoblikovala,O
,tekoča,O
,voda,O
,s,O
,procesom,O
,korozije,O
,.,O
Sentence 13,Jame,DFD
,so,DFD
,podzemni,GEN
,kanali,GEN
,",",O
,ki,O
,jih,O
,je,O
,naredila,O
,skozi,O
,kras,O
,tekoča,O
,voda,O
,.,O
Sentence 14,Geomorfološka,DFD
,karta,DFD
,je,O
,karta,GEN
,",",O
,ki,O
,prikazuje,O
,kompleksno,O
,podobo,O
,reliefa,O
,nekega,O
,območja,O
,.,O
Sentence 15,Litotamnijski,DFD
,apnenec,DFD
,je,O
,biogena,O
,kamnina,GEN
,kopučaste,O
,teksture,O
,.,O
Sentence 16,Litotamnijski,DFD
,apnenec,DFD
,je,O
,miocenska,O
,(,O
,badenijska,O
,),O
,apnena,GEN
,usedlina,GEN
,",",O
,nastala,O
,z,O
,biokemičnimi,O
,procesi,O
,.,O
Sentence 17,Lapornat,DFD
,apnenec,DFD
,je,O
,plitvomorski,GEN
,sediment,GEN
,iz,O
,badenijskega,O
,obdobja,O
,srednjega,O
,miocena,O
,.,O
Sentence 18,Sediment,GEN
,",",O
,ki,O
,suspendira,O
,iz,O
,poplavnih,O
,vod,O
,",",O
,imenujemo,O
,poplavna,DFD
,ilovica,DFD
,ali,O
,glina,O
,.,O
Sentence 19,Sediment,GEN
,",",O
,ki,O
,suspendira,O
,iz,O
,poplavnih,O
,vod,O
,",",O
,imenujemo,O
,poplavna,O
,ilovica,O
,ali,O
,glina,DFD
,.,O
Sentence 20,Karbonski,DFD
,apnenec,DFD
,je,O
,osnovna,O
,matična,GEN
,kamnina,GEN
,.,O
Sentence 21,Vzpetina,GEN
,je,O
,korozijski,O
,ostanek,O
,sredi,O
,korozijske,O
,uravnave,O
,",",O
,zato,O
,se,O
,hum,DFD
,imenuje,O
,tudi,O
,osamelec,O
,.,O
Sentence 22,Vzpetina,GEN
,je,O
,korozijski,O
,ostanek,O
,sredi,O
,korozijske,O
,uravnave,O
,",",O
,zato,O
,se,O
,hum,O
,imenuje,O
,tudi,O
,osamelec,DFD
,.,O
Sentence 23,Turloughi,DFD
,so,O
,mokrišča,GEN
,",",O
,pomemben,O
,habitat,O
,za,O
,floro,O
,in,O
,favno,O
,",",O
,v,O
,poletnem,O
,času,O
,",",O
,ko,O
,turloughi,O
,presahnejo,O
,so,O
,pomembni,O
,za,O
,pašo,O
,drobnice,O
,.,O
Sentence 24,Drumlin,DFD
,je,O
,podolgovat,O
,zaobljen,O
,grič,GEN
,iz,O
,drobirja,O
,talne,O
,morene,O
,",",O
,razpotegnjen,O
,v,O
,smeri,O
,premikanja,O
,nekdanjega,O
,ledenika,O
,.,O
Sentence 25,Najpogostejše,O
,skupine,O
,hidromorfnih,DFD
,tal,DFD
,so,O
,psevdogleji,O
,",",O
,obrečna,O
,tla,O
,in,O
,oglejena,O
,tla,O
,.,O
Sentence 26,Rečni,DFD
,otok,DFD
,je,O
,del,GEN
,kopnega,GEN
,v,O
,reki,O
,.,O
Sentence 27,Raztekanje,O
,voda,O
,z,O
,istega,O
,območja,O
,v,O
,različna,O
,porečja,O
,in,O
,povodja,O
,je,O
,hidrološka,O
,posebnost,O
,",",O
,hidrološki,GEN
,pojav,GEN
,",",O
,ki,O
,ga,O
,imenujemo,O
,bifurkacija,DFD
,.,O
Sentence 28,Vršaj,DFD
,je,O
,stožčasto,O
,nasutje,GEN
,ob,O
,izstopu,O
,iz,O
,ozkih,O
,gorskih,O
,grap,O
,v,O
,široko,O
,glavno,O
,ravnino,O
,.,O
Sentence 29,Grapa,DFD
,je,O
,dolina,GEN
,na,O
,pobočju,O
,",",O
,s,O
,precejšnjim,O
,strmcem,O
,in,O
,prečnim,O
,profilom,O
,v,O
,obliki,O
,črke,O
,V,O
,.,O
,Voda,O
,po,O
,njej,O
,teče,O
,le,O
,v,O
,majhnih,O
,količinah,O
,in,O
,le,O
,občasno,O
,",",O
,ob,O
,nalivih,O
,lahko,O
,v,O
,njih,O
,nastanejo,O
,siloviti,O
,hudourniki,O
,.,O
Sentence 30,Rečna,DFD
,struga,DFD
,je,O
,reliefna,GEN
,oblika,GEN
,",",O
,ki,O
,nastane,O
,z,O
,neposrednim,O
,delovanjem,O
,tekoče,O
,vode,O
,.,O
Sentence 31,Kraški,DFD
,izvir,DFD
,je,O
,naravni,O
,iztok,GEN
,kraške,O
,vode,O
,na,O
,površje,O
,.,O
Sentence 32,Stropne,DFD
,kotlice,DFD
,so,O
,posledica,O
,delovanja,O
,kondenzne,O
,vode,O
,na,O
,kamnino,O
,.,O
Sentence 33,Kraški,DFD
,vodonosnik,DFD
,je,O
,masa,GEN
,apnenca,GEN
,",",O
,ki,O
,zadržuje,O
,vodo,O
,",",O
,ki,O
,se,O
,steka,O
,s,O
,kraškega,O
,površja,O
,v,O
,podzemlje,O
,.,O
Sentence 34,Glavne,O
,oblike,O
,jamskega,DFD
,skalnega,DFD
,reliefa,DFD
,so,O
,žlebovi,O
,in,O
,žlebiči,O
,",",O
,kotlice,O
,in,O
,vdolbinice,O
,",",O
,štrline,O
,in,O
,odlomi,O
,ter,O
,odkruški,O
,.,O
Sentence 35,Burja,DFD
,je,O
,suh,O
,",",O
,hladen,O
,",",O
,padajoč,O
,in,O
,sunkovit,O
,SV,O
,veter,GEN
,.,O
Sentence 36,Kras,DFD
,",",O
,ki,O
,ga,O
,imenujemo,O
,tudi,O
,Tržaški,O
,",",O
,Goriški,O
,",",O
,Divaško,O
,–,O
,Komenski,O
,ali,O
,Sežanski,O
,Kras,O
,je,O
,okoli,O
,500,O
,km2,O
,velika,O
,apneniška,O
,uravnava,GEN
,v,O
,jugozahodni,O
,Sloveniji,O
,.,O
,uravnava,O
Sentence 37,Voda,DFD
,je,O
,element,GEN
,in,O
,hkrati,O
,medij,GEN
,",",O
,ki,O
,omogoča,O
,kemično,O
,raztapljanje,O
,karbonatov,O
,.,O
,raztapljanje,O
Sentence 38,Škavnice,DFD
,so,O
,korozijske,GEN
,vdolbine,GEN
,z,O
,ravnim,O
,dnom,O
,",",O
,velike,O
,od,O
,nekaj,O
,cm2,O
,do,O
,nekaj,O
,m2,O
,.,O
,vdolbine,O
Sentence 39,Škraplje,DFD
,so,O
,korozijske,GEN
,razjede,GEN
,",",O
,ki,O
,nastajajo,O
,s,O
,korozijo,O
,vode,O
,bodisi,O
,na,O
,površju,O
,ali,O
,subkutano,O
,.,O
Sentence 40,Manjše,GEN
,",",GEN
,poklinaste,GEN
,škraplje,GEN
,imenuje,O
,splitkarren,DFD
,",",O
,nastanejo,O
,pa,O
,ob,O
,manjših,O
,nezveznostih,O
,v,O
,kamnini,O
,.,O
,Manjše,O
Sentence 41,Lezične,DFD
,škraplje,DFD
,so,O
,lahko,O
,globlje,O
,od,O
,50,O
,cm,O
,in,O
,dolge,O
,nekaj,O
,metrov,O
,",",O
,večje,O
,",",O
,do,O
,30,O
,m,O
,globoke,O
,in,O
,2,O
,m,O
,široke,O
,pa,O
,imenuje,O
,bogaz,O
,.,O
Sentence 42,Žlebiči,DFD
,so,O
,polkrožne,O
,izjedenine,GEN
,",",O
,ki,O
,nastanejo,O
,po,O
,strmcu,O
,kamninskega,O
,bloka,O
,navzdol,O
,.,O
Sentence 43,Žlebiči,DFD
,so,O
,linearne,O
,oblike,O
,",",O
,ki,O
,nastanejo,O
,zaradi,O
,gravitacije,O
,",",O
,ki,O
,povzroči,O
,gibanje,O
,vode,O
,po,O
,strmcu,O
,navzdol,O
,.,O
Sentence 44,Najmanjšo,O
,obliko,O
,žlebičev,GEN
,poimenuje,O
,microkarren,DFD
,.,O
Sentence 45,Preperevanje,DFD
,kamnine,DFD
,je,O
,naravni,O
,proces,GEN
,",",O
,ki,O
,kamnino,O
,v,O
,času,O
,razkroji,O
,na,O
,delce,O
,",",O
,iz,O
,katerih,O
,je,O
,sestavljena,O
,.,O
Sentence 46,Pogozdovanje,DFD
,je,O
,načrtno,O
,sajenje,GEN
,mladik,O
,gozdnega,O
,drevja,O
,na,O
,določenem,O
,zemljišču,O
,zaradi,O
,gojitve,O
,ali,O
,obnove,O
,",",O
,pomlajevanja,O
,gozdov,O
,",",O
,ogozdovanje,O
,pa,O
,spreminjanje,O
,kmetijskih,O
,zemljišč,O
,",",O
,to,O
,je,O
,njiv,O
,",",O
,travnikov,O
,",",O
,sadovnjakov,O
,",",O
,vinogradov,O
,in,O
,pašnikov,O
,v,O
,gozd,O
,oziroma,O
,njihovo,O
,zaraščanje,O
,z,O
,gozdovi,O
,.,O
Sentence 47,Kras,DFD
,je,O
,tip,GEN
,zemeljskega,GEN
,površja,GEN
,",",O
,ki,O
,je,O
,dobil,O
,ime,O
,po,O
,pokrajini,O
,Kras,O
,v,O
,zaledju,O
,Tržaškega,O
,zaliva,O
,.,O
Sentence 48,Ponvice,DFD
,so,O
,pogosta,O
,oblika,GEN
,sige,GEN
,.,O
Sentence 49,Najpomembnejši,O
,proces,GEN
,preoblikovanja,GEN
,kraškega,GEN
,površja,GEN
,je,O
,raztapljanje,O
,oziroma,O
,kemično,DFD
,preperevanje,DFD
,in,O
,odnašanje,O
,mase,O
,v,O
,raztopini,O
,v,O
,podzemlje,O
,.,O
Sentence 50,Najpomembnejši,O
,proces,GEN
,preoblikovanja,GEN
,kraškega,GEN
,površja,GEN
,je,O
,raztapljanje,O
,oziroma,O
,kemično,O
,preperevanje,O
,in,O
,odnašanje,DFD
,mase,DFD
,v,O
,raztopini,O
,v,O
,podzemlje,O
,.,O
Sentence 51,Najpomembnejši,O
,proces,GEN
,preoblikovanja,GEN
,kraškega,GEN
,površja,GEN
,je,O
,raztapljanje,DFD
,oziroma,O
,kemično,O
,preperevanje,O
,in,O
,odnašanje,O
,mase,O
,v,O
,raztopini,O
,v,O
,podzemlje,O
,.,O
Sentence 52,Najpomembnejše,O
,razlike,O
,pri,O
,oblikovanju,DFD
,krasa,DFD
,v,O
,tropskih,O
,geografskih,O
,širinah,O
,so,O
,intenzivna,O
,evapotranspiracija,O
,in,O
,zanemarljivo,O
,mehansko,O
,preperevanje,O
,",",O
,pri,O
,čemer,O
,je,O
,mišljena,O
,predvsem,O
,odsotnost,O
,zmrzalnega,O
,preperevanja,O
,.,O
Sentence 53,Mikroerodimeter,DFD
,je,O
,naprava,GEN
,",",O
,ki,O
,jo,O
,sestavljata,O
,podstavek,O
,in,O
,sonda,O
,.,O
Sentence 54,Večje,O
,kamnito,O
,",",O
,gruščnato,GEN
,površje,GEN
,iz,O
,razpadlega,O
,kamenja,O
,",",O
,značilno,O
,za,O
,polgoli,O
,in,O
,goli,O
,kras,O
,",",O
,imenujemo,O
,griža,DFD
,.,O
Sentence 55,Posebna,O
,oblika,O
,škrapelj,GEN
,so,O
,lašti,DFD
,.,O
Sentence 56,Večje,O
,kotanje,GEN
,",",O
,v,O
,tlorisu,O
,bolj,O
,nepravilnih,O
,oblik,O
,",",O
,imenujemo,O
,uvale,DFD
,.,O
Sentence 57,Osnovni,O
,mehanizem,O
,nastanka,O
,udornic,O
,je,O
,rušenje,GEN
,jamskih,GEN
,stropov,GEN
,do,O
,površja,O
,oziroma,O
,udor,DFD
,.,O
Sentence 58,Ime,O
,cockpit,DFD
,izhaja,O
,z,O
,Jamajke,O
,",",O
,saj,O
,naj,O
,bi,O
,bile,O
,kotanje,GEN
,podobne,O
,arenam,O
,za,O
,petelinje,O
,boje,O
,(,O
,območje,O
,stožčastega,O
,krasa,O
,v,O
,severnem,O
,in,O
,osrednjem,O
,delu,O
,Jamajke,O
,se,O
,imenuje,O
,Cockpit,O
,Country,O
,),O
,.,O
Sentence 59,Sufozija,DFD
,je,O
,proces,O
,spiranja,GEN
,drobnega,O
,materiala,O
,krovnine,O
,v,O
,kraške,O
,kanale,O
,.,O
Sentence 60,Večje,O
,visokogorske,GEN
,kotanje,GEN
,",",O
,do,O
,kilometer,O
,široke,O
,in,O
,do,O
,100,O
,metrov,O
,globoke,O
,",",O
,imenujemo,O
,konte,DFD
,.,O
Sentence 61,Zvezdasta,O
,tlorisna,O
,oblika,O
,cockpitov,DFD
,je,O
,posledica,O
,erozijskih,O
,jarkov,O
,",",O
,ki,O
,se,O
,centripetalno,O
,stekajo,O
,s,O
,pobočij,O
,v,O
,dna,O
,kotanj,O
,.,O
Sentence 62,Pomemben,O
,proces,GEN
,na,O
,krasu,O
,je,O
,raztapljanje,DFD
,",",O
,saj,O
,ima,O
,pomembnejšo,O
,vlogo,O
,kot,O
,v,O
,drugih,O
,geomorfnih,O
,sistemih,O
,.,O
Sentence 63,Pomemben,O
,dejavnik,O
,pri,O
,oblikovanju,O
,polj,O
,je,O
,tektonika,DFD
,.,O
Sentence 64,Večje,O
,uravnane,O
,dele,GEN
,kraškega,GEN
,površja,GEN
,imenujemo,O
,kraške,DFD
,uravnave,DFD
,.,O
Sentence 65,Kopasti,DFD
,vrhovi,DFD
,so,O
,višji,O
,deli,O
,kraškega,O
,reliefa,O
,in,O
,so,O
,najpogostejši,O
,tip,O
,kraške,GEN
,vzpetine,GEN
,.,O
Sentence 66,Kopaste,GEN
,vrhove,GEN
,z,O
,bolj,O
,strmimi,O
,pobočji,O
,imenujemo,O
,stožci,DFD
,.,O
Sentence 67,Osamelce,GEN
,na,O
,kraških,O
,poljih,O
,",",O
,ki,O
,so,O
,redki,O
,",",O
,a,O
,zelo,O
,značilni,O
,za,O
,kras,O
,",",O
,imenujemo,O
,humi,DFD
,.,O
Sentence 68,Hum,DFD
,je,O
,osamljeni,GEN
,grič,GEN
,sredi,O
,ravnega,O
,dna,O
,kraškega,O
,polja,O
,.,O
Sentence 69,Humi,DFD
,so,O
,ostanki,GEN
,korozijsko,GEN
,znižanega,GEN
,površja,GEN
,",",O
,saj,O
,je,O
,kamnina,O
,v,O
,tem,O
,delu,O
,zaradi,O
,različnih,O
,vzrokov,O
,bolj,O
,odporna,O
,na,O
,raztapljanje,O
,.,O
Sentence 70,Glavna,O
,značilnost,O
,aridnega,DFD
,in,O
,semiaridnega,O
,krasa,O
,je,O
,majhna,O
,količina,O
,padavin,O
,",",O
,ki,O
,so,O
,razporejene,O
,neenakomerno,O
,v,O
,obliki,O
,močnih,O
,in,O
,kratkotrajnih,O
,nalivov,O
,.,O
Sentence 71,Kontaktni,DFD
,kras,DFD
,je,O
,območje,GEN
,prepletanja,O
,procesov,O
,fluvialnega,O
,in,O
,kraškega,O
,geomorfnega,O
,sistema,O
,na,O
,stiku,O
,kraških,O
,in,O
,nekraških,O
,kamnin,O
,.,O
Sentence 72,Kraška,GEN
,območja,DFD
,",",O
,ki,O
,so,O
,vezana,O
,na,O
,poledenela,O
,območja,GEN
,ali,O
,pa,O
,se,O
,nahajajo,O
,na,O
,območjih,O
,",",O
,ki,O
,so,O
,bila,O
,ledeniško,O
,preoblikovana,O
,",",O
,imenujemo,O
,glaciokraška,DFD
,območja,O
,.,O
Sentence 73,Jame,GEN
,s,O
,sledovi,O
,bivanja,O
,v,O
,paleolitiku,O
,so,O
,jamske,DFD
,paleolitske,DFD
,postaje,DFD
,.,O
Sentence 74,Večje,GEN
,kotanje,GEN
,v,O
,območjih,O
,poledenitve,O
,",",O
,ki,O
,najverjetneje,O
,nastanejo,O
,s,O
,točkastim,O
,odtekanjem,O
,podledeniških,O
,tokov,O
,v,O
,njihovih,O
,dneh,O
,",",O
,imenujemo,O
,konte,DFD
,.,O
Sentence 75,Matični,DFD
,kras,DFD
,:,O
,Kras,GEN
,kraške,O
,pokrajine,O
,med,O
,Tržaškim,O
,zalivom,O
,in,O
,Vipavsko,O
,dolino,O
,v,O
,regiji,O
,",",O
,ki,O
,jo,O
,imenujemo,O
,Kras,O
,in,O
,katere,O
,ime,O
,je,O
,prešlo,O
,v,O
,krasoslovno,O
,terminologijo,O
,kot,O
,geomorfološki,O
,termin,O
,.,O
Sentence 76,Vrtača,DFD
,je,O
,kotanja,GEN
,",",O
,navadno,O
,globoka,O
,več,O
,metrov,O
,",",O
,in,O
,je,O
,bolj,O
,široka,O
,kot,O
,globoka,O
,.,O
Sentence 77,Karbonatni,DFD
,prag,DFD
,je,O
,globina,GEN
,v,O
,oceanih,O
,",",O
,do,O
,katere,O
,se,O
,karbonati,O
,še,O
,odlagajo,O
,oziroma,O
,kjer,O
,je,O
,dinamika,O
,odlaganja,O
,večja,O
,od,O
,dinamike,O
,raztapljanja,O
,karbonatov,O
,.,O
Sentence 78,Dolomit,DFD
,je,O
,sedimentna,GEN
,karbonatna,GEN
,kamnina,GEN
,",",O
,ki,O
,jo,O
,sestavljata,O
,minerala,O
,dolomit,O
,(,O
,več,O
,kot,O
,50,O
,utežnih,O
,odstotkov,O
,),O
,in,O
,kalcit,O
,.,O
Sentence 79,Evaporiti,DFD
,so,O
,sedimentne,GEN
,kamnine,GEN
,",",O
,ki,O
,so,O
,prisotne,O
,pod,O
,približno,O
,25,O
,odstotki,O
,celinskega,O
,površja,O
,",",O
,vendar,O
,na,O
,površini,O
,izdanjajo,O
,v,O
,manjši,O
,meri,O
,kakor,O
,karbonati,O
,.,O
Sentence 80,Evaporiti,DFD
,so,O
,sedimentne,GEN
,kamnine,GEN
,",",O
,ki,O
,so,O
,nastale,O
,z,O
,izločanjem,O
,mineralov,O
,iz,O
,prenasičene,O
,solne,O
,raztopine,O
,zaradi,O
,popolne,O
,ali,O
,le,O
,delne,O
,evaporacije,O
,vode,O
,.,O
Sentence 81,Najpogostejši,O
,evaporitni,GEN
,mineral,GEN
,je,O
,sadra,DFD
,",",O
,saj,O
,se,O
,najhitreje,O
,izloči,O
,iz,O
,vode,O
,.,O
Sentence 82,Sadra,DFD
,(,O
,CaSO4,O
,.2H2O,O
,),O
,je,O
,mineral,GEN
,",",O
,ki,O
,se,O
,pri,O
,evaporaciji,O
,prvi,O
,izloči,O
,iz,O
,vode,O
,.,O
Sentence 83,Marmor,DFD
,je,O
,metamorfna,GEN
,kamnina,GEN
,",",O
,ki,O
,nastane,O
,z,O
,metamorfozo,O
,apnencev,O
,in,O
,dolomitov,O
,pri,O
,povišanih,O
,tlakih,O
,in,O
,temperaturi,O
,.,O
Sentence 84,Karbonatit,DFD
,je,O
,karbonatna,GEN
,magmatska,GEN
,kamnina,GEN
,.,O
,magmatska,O
,kamnina,O
Sentence 85,Razpoke,DFD
,so,O
,presledki,GEN
,v,GEN
,kamnini,GEN
,",",O
,ki,O
,nastanejo,O
,zaradi,O
,delovanja,O
,napetosti,O
,.,O
Sentence 86,Najpomembnejši,O
,proces,O
,oblikovanja,O
,kraškega,DFD
,geomorfnega,DFD
,sistema,DFD
,je,O
,kemično,O
,preperevanje,O
,oziroma,O
,raztapljanje,O
,.,O
Sentence 87,Sadra,DFD
,je,O
,pogost,O
,mineral,GEN
,na,O
,Zemljinem,O
,površju,O
,",",O
,predvsem,O
,v,O
,sušnejših,O
,klimatskih,O
,okoljih,O
,.,O
Sentence 88,Najpreprostejšo,O
,obliko,O
,raztapljanja,GEN
,mineralov,O
,kraških,O
,kamnin,O
,v,O
,čisti,O
,vodi,O
,imenujemo,O
,disociacija,DFD
,.,O
Sentence 89,Holokras,DFD
,je,O
,popolni,GEN
,kras,GEN
,",",O
,ki,O
,ima,O
,razvite,O
,vse,O
,tipične,O
,kraške,O
,oblike,O
,",",O
,vključno,O
,s,O
,kraškimi,O
,polji,O
,.,O
Sentence 90,Cab,DFD
,je,O
,absorpcijski,GEN
,koeficient,GEN
,",",O
,ki,O
,je,O
,odvisen,O
,od,O
,temperature,O
,.,O
Sentence 91,Merokras,DFD
,je,O
,nepopolni,GEN
,kras,GEN
,",",O
,ki,O
,se,O
,deli,O
,na,O
,podtipe,O
,:,O
,kras,O
,v,O
,kredi,O
,v,O
,južni,O
,Angliji,O
,in,O
,severni,O
,Franciji,O
,",",O
,moravski,O
,kras,O
,",",O
,kras,O
,v,O
,Belgiji,O
,itd,O
,.,O
,Nekatere,O
,novejše,O
,tipologije,O
,po,O
,analogiji,O
,delijo,O
,kras,O
,na,O
,nižji,O
,in,O
,valovit,O
,srednjeevropski,O
,ter,O
,bolje,O
,razvit,O
,sredozemski,O
,kras,O
,.,O
Sentence 92,Laminarni,DFD
,tok,DFD
,je,O
,način,O
,pretakanja,GEN
,tekočine,GEN
,",",O
,pri,O
,katerem,O
,so,O
,tokovnice,O
,ves,O
,čas,O
,vzporedne,O
,;,O
,molekule,O
,vode,O
,se,O
,gibljejo,O
,vzporedno,O
,v,O
,smeri,O
,gibanja,O
,vodnega,O
,toka,O
,brez,O
,mešanja,O
,oziroma,O
,pravokotne,O
,komponente,O
,premikanja,O
,.,O
,je,O
Sentence 93,Nastanek,O
,tega,O
,površja,GEN
,",",O
,ki,O
,ga,O
,imenujemo,O
,termokras,DFD
,",",O
,ni,O
,vezan,O
,na,O
,kraške,O
,procese,O
,",",O
,ampak,O
,je,O
,rezultat,O
,neenakomernega,O
,taljenja,O
,permafrosta,O
,poleti,O
,in,O
,zmrzovanja,O
,pozimi,O
,.,O
Sentence 94,Kamninsko,GEN
,gmoto,GEN
,",",O
,ki,O
,je,O
,neprepustna,O
,oziroma,O
,ni,O
,zmožna,O
,hraniti,O
,ali,O
,prevajati,O
,pomembnejših,O
,količin,O
,vode,O
,",",O
,za,O
,razliko,O
,od,O
,vodonosnika,O
,imenujemo,O
,akvifug,DFD
,.,O
Sentence 95,Kamnine,GEN
,",",O
,kot,O
,so,O
,glinenci,O
,ali,O
,meljevci,O
,",",O
,ki,O
,lahko,O
,vsebujejo,O
,pomembnejše,O
,količine,O
,vode,O
,",",O
,prepojene,O
,z,O
,vodo,O
,pa,O
,vode,O
,ne,O
,prevajajo,O
,",",O
,imenujemo,O
,akviklud,DFD
,.,O
Sentence 96,Piezometri,DFD
,so,O
,vrtine,GEN
,",",O
,v,O
,katerih,O
,se,O
,meri,O
,višino,O
,podzemne,O
,vode,O
,v,O
,vodonosnikih,O
,.,O
Sentence 97,Prepustnost,DFD
,je,O
,sposobnost,GEN
,kamnine,GEN
,",",O
,da,O
,prevaja,O
,tekočine,O
,.,O
Sentence 98,Prepustnost,DFD
,navadno,O
,opisujemo,O
,s,O
,parametrom,O
,",",O
,ki,O
,ga,O
,imenujemo,O
,hidravlična,O
,prevodnost,O
,.,O
Sentence 99,Zgornji,O
,del,O
,vadozne,O
,cone,O
,predstavlja,O
,tanka,GEN
,prst,GEN
,",",O
,ki,O
,jo,O
,imenujemo,O
,cona,DFD
,talnega,DFD
,prenikanja,DFD
,.,O
Sentence 100,Prehodno,O
,cono,O
,med,O
,vadozno,O
,in,O
,freatično,O
,cono,O
,imenujemo,O
,občasno,DFD
,zalita,DFD
,",",O
,epifreatična,O
,ali,O
,poplavna,O
,cona,O
,.,O
Sentence 101,Prehodno,O
,cono,O
,med,O
,vadozno,O
,in,O
,freatično,O
,cono,O
,imenujemo,O
,občasno,O
,zalita,O
,",",O
,epifreatična,O
,ali,O
,poplavna,DFD
,cona,DFD
,.,O
Sentence 102,Prehodno,O
,cono,O
,med,O
,vadozno,O
,in,O
,freatično,O
,cono,O
,imenujemo,O
,občasno,O
,zalita,O
,",",O
,epifreatična,DFD
,ali,O
,poplavna,O
,cona,O
,.,O
Sentence 103,Najnižja,O
,cona,DFD
,kraškega,O
,vodonosnika,O
,je,O
,nasičena,O
,ali,O
,freatična,DFD
,cona,GEN
,",",O
,ki,O
,jo,O
,literatura,O
,imenuje,O
,tudi,O
,prežeta,O
,cona,O
,.,O
Sentence 104,Najnižja,O
,cona,DFD
,kraškega,O
,vodonosnika,O
,je,O
,nasičena,O
,ali,O
,freatična,O
,cona,GEN
,",",O
,ki,O
,jo,O
,literatura,O
,imenuje,O
,tudi,O
,prežeta,DFD
,cona,O
