Sentence,Word,Tag
,the,REG
,lower,REG
,part,REG
,of,REG
,the,REG
,karstosphere,REG
,",",O
,where,REG
,the,REG
,internal,REG
,(,REG
,telluric,REG
,),REG
,energy,REG
,is,REG
,dominant,REG
,and,REG
,the,REG
,rock,REG
,mass,REG
,is,O
,under,REG
,lithostatic,REG
,pressure,REG
,which,REG
,exceeds,REG
,its,REG
,tensile,REG
,strength,REG
,.,O
Sentence 14,The,O
,epikarst,DFD
,is,O
,defined,O
,as,O
,the,O
,uppermost,REG
,zone,REG
,of,REG
,exposed,REG
,karst,REG
,rock,REG
,",",O
,in,O
,which,O
,permeability,O
,due,O
,to,O
,fissuring,O
,and,O
,karstification,O
,is,O
,higher,O
,and,O
,more,O
,uniformly,O
,distributed,O
,than,O
,in,O
,the,O
,rock,O
,mass,O
,below,O
,.,O
Sentence 15,The,O
,highly,REG
,corroded,REG
,zone,DFD
,near,REG
,the,REG
,surface,REG
,is,O
,termed,O
,the,O
,epikarst,O
,or,O
,subcutaneous,DFD
,zone,O
,.,O
Sentence 16,The,O
,highly,REG
,corroded,REG
,zone,O
,near,REG
,the,REG
,surface,REG
,is,O
,termed,O
,the,O
,epikarst,DFD
,or,O
,subcutaneous,O
,zone,O
,.,O
Sentence 17,The,O
,term,O
,estavelle,DFD
,was,O
,first,O
,used,O
,in,O
,the,O
,Jura,O
,but,O
,is,O
,now,O
,used,O
,fairly,O
,widely,O
,for,O
,a,O
,hole,O
,which,O
,is,O
,at,O
,one,O
,time,O
,of,O
,the,O
,year,O
,a,O
,swallow,O
,hole,O
,and,O
,at,O
,another,O
,time,O
,a,O
,spring,O
,.,O
Sentence 18,Colluvial,DFD
,transport,DFD
,is,O
,down-slope,REG
,movement,O
,of,REG
,sediments,O
,without,REG
,the,REG
,assistance,REG
,of,O
,water,REG
,.,O
Sentence 19,Stalactites,DFD
,are,O
,centimeter,REG
,to,REG
,meter,REG
,in,REG
,scale,REG
,",",O
,hanging,REG
,from,REG
,the,REG
,ceiling,REG
,and,O
,growing,O
,toward,O
,the,O
,cave,O
,floor,O
,.,O
Sentence 20,Stalagmitic,DFD
,flowstones,DFD
,are,O
,a,REG
,particular,O
,type,O
,of,REG
,stalagmite,O
,formed,REG
,by,REG
,a,O
,thin,REG
,flowing,REG
,film,REG
,of,REG
,water,REG
,itself,REG
,fed,REG
,by,REG
,groups,REG
,of,O
,dripping,REG
,stalactites,REG
,",",O
,and,REG
,coat,REG
,the,REG
,cave,REG
,floor,REG
,and,O
,walls,REG
,.,O
,are,O
,a,O
Sentence 21,Soda,DFD
,straws,DFD
,are,O
,speleothems,O
,generated,REG
,by,REG
,axial,REG
,feeding,REG
,",",O
,and,REG
,characterized,REG
,by,REG
,a,REG
,central,REG
,canal,REG
,with,REG
,constant,REG
,diameter,REG
,and,O
,by,REG
,a,REG
,wall,REG
,structure,REG
,that,REG
,is,REG
,controlled,REG
,by,REG
,geometric,REG
,selection,REG
,during,REG
,growth,REG
,on,O
,the,O
,meniscus,O
,of,O
,a,O
,drip,O
,.,O
Sentence 22,Stalagmites,DFD
,are,O
,convex,REG
,deposits,REG
,that,REG
,grow,REG
,upward,REG
,",",REG
,commonly,O
,fed,REG
,by,REG
,an,REG
,overhanging,REG
,stalactite,REG
,",",REG
,and,O
,show,REG
,flat,REG
,",",REG
,rounded,REG
,",",O
,or,REG
,slightly,REG
,hollow,REG
,tops,REG
,",",O
,but,REG
,not,REG
,a,REG
,central,REG
,canal,REG
,.,O
Sentence 23,In,O
,order,O
,for,O
,a,O
,sinkhole,DFD
,to,O
,form,O
,in,O
,the,O
,first,O
,place,O
,",",O
,there,O
,are,O
,three,O
,requirements,O
,:,O
,a,O
,drainage,O
,path,O
,for,O
,the,O
,surface,O
,water,O
,runoff,O
,to,O
,follow,O
,;,O
,a,O
,zone,O
,of,O
,bedrock,O
,modified,O
,by,O
,solution,O
,located,O
,at,O
,or,O
,near,O
,the,O
,surface,O
,;,O
,and,O
,a,O
,covering,O
,of,O
,soil,O
,or,O
,some,O
,other,O
,material,O
,making,O
,up,O
,the,O
,land,O
,surface,O
,(,O
,this,O
,last,O
,is,O
,not,O
,an,O
,absolute,O
,requirement,O
,;,O
,when,O
,that,O
,cover,O
,is,O
,absent,O
,",",O
,certain,O
,types,O
,of,O
,sinkholes,O
,can,O
,still,O
,form,O
,),O
,.,O
Sentence 24,Also,O
,known,O
,as,O
,ponors,O
,",",O
,swallow,DFD
,holes,DFD
,are,O
,the,REG
,point,REG
,at,REG
,which,REG
,a,REG
,sinking,REG
,stream,REG
,heads,REG
,underground,REG
,.,O
Sentence 25,Also,O
,known,O
,as,O
,ponors,DFD
,",",O
,swallow,O
,holes,O
,are,O
,the,REG
,point,REG
,at,REG
,which,REG
,a,REG
,sinking,REG
,stream,REG
,heads,REG
,underground,REG
,.,O
Sentence 26,Swallow,DFD
,holes,DFD
,are,O
,surface,O
,drainage,O
,features,O
,that,REG
,direct,REG
,runoff,REG
,into,REG
,an,REG
,underground,REG
,channelóin,REG
,other,O
,words,O
,",",REG
,they,O
,are,O
,sinkholes,REG
,that,O
,form,REG
,in,REG
,a,REG
,stream,REG
,bed,REG
,",",O
,often,REG
,with,REG
,a,REG
,large,REG
,vertical,REG
,shaft,REG
,beneath,REG
,.,O
Sentence 27,Intrastratal,DFD
,karstification,DFD
,refers,O
,to,O
,the,O
,preferential,O
,dissolution,O
,of,O
,a,O
,particular,O
,bed,O
,or,O
,other,O
,unit,O
,within,O
,a,O
,sequence,O
,of,O
,soluble,O
,rocks,O
,",",O
,e,O
,.,O
,g,O
,.,O
,a,O
,gypsum,O
,bed,O
,in,O
,a,O
,dolomite,O
,formation,O
,.,O
Sentence 28,Exokarst,DFD
,refers,O
,to,O
,the,REG
,suit,O
,of,O
,karst,O
,features,O
,developed,O
,at,REG
,the,O
,surface,REG
,.,O
,at,O
,the,O
,surface,O
Sentence 29,Cryptokarst,DFD
,refers,O
,to,O
,karst,O
,forms,O
,developed,O
,beneath,O
,a,O
,blanket,O
,of,O
,permeable,O
,sediments,O
,such,O
,as,O
,soil,O
,",",O
,till,O
,",",O
,periglacial,O
,deposits,O
,and,O
,residual,O
,clays,O
,.,O
Sentence 30,Karst-like,REG
,landforms,REG
,produced,REG
,by,REG
,processes,REG
,other,REG
,than,REG
,dissolution,REG
,or,REG
,corrosion-induced,REG
,subsidence,REG
,and,REG
,collapse,REG
,are,O
,known,O
,as,O
,pseudokarst,DFD
,.,O
Sentence 31,Thermokarst,DFD
,is,O
,a,O
,related,O
,term,O
,applied,O
,to,O
,topographic,O
,depressions,O
,resulting,REG
,from,REG
,thawing,REG
,of,REG
,ground,REG
,ice,REG
,.,O
,ground,O
,ice,O
Sentence 32,Holokarst,DFD
,is,O
,pure,O
,karst,O
,uninfluenced,O
,by,O
,other,O
,rocks,O
,",",O
,and,O
,is,O
,developed,O
,on,O
,thick,O
,limestones,O
,extending,REG
,well,REG
,below,REG
,baselevel,REG
,.,O
Sentence 33,Concentrated,REG
,inflows,REG
,of,REG
,water,REG
,from,REG
,allogenic,REG
,sources,REG
,sink,REG
,underground,REG
,at,O
,swallow,DFD
,holes,DFD
,(,O
,also,O
,known,O
,as,O
,swallets,O
,",",O
,stream-sinks,O
,or,O
,ponors,O
,),O
,.,O
Sentence 34,Concentrated,REG
,inflows,REG
,of,REG
,water,REG
,from,REG
,allogenic,REG
,sources,REG
,sink,REG
,underground,REG
,at,O
,swallow,O
,holes,O
,(,O
,also,O
,known,O
,as,O
,swallets,O
,",",O
,stream-sinks,DFD
,or,O
,ponors,DFD
,),O
,.,O
Sentence 35,Concentrated,REG
,inflows,REG
,of,REG
,water,REG
,from,REG
,allogenic,REG
,sources,REG
,sink,REG
,underground,REG
,at,O
,swallow,O
,holes,O
,(,O
,also,O
,known,O
,as,O
,swallets,DFD
,",",O
,stream-sinks,O
,or,O
,ponors,O
,),O
,.,O
Sentence 36,In,O
,contrast,O
,",",REG
,travertine,DFD
,is,O
,crystalline,O
,",",O
,dense,O
,calcite,O
,that,O
,is,O
,often,O
,well,REG
,layered,REG
,",",O
,quite,REG
,lustrous,REG
,and,REG
,lacks,REG
,framing,REG
,plant,REG
,content,REG
,.,O
Sentence 37,Tufa,DFD
,refers,O
,to,O
,softer,O
,porous,O
,material,O
,found,O
,near,REG
,cave,REG
,entrances,REG
,where,REG
,rapid,REG
,deposition,REG
,is,REG
,encouraged,REG
,by,REG
,evaporation,REG
,.,O
Sentence 38,Ideal,O
,cave,DFD
,pearls,DFD
,are,O
,spheres,REG
,that,O
,range,REG
,~,REG
,0,O
,.,O
,2,O
,to,REG
,10,REG
,–,REG
,15,REG
,mm,REG
,in,REG
,diameter,REG
,.,O
Sentence 39,Opal,DFD
,(,O
,cristobalite,DFD
,),O
,is,O
,a,O
,very,O
,fine-grained,REG
,silica,O
,that,O
,occurs,O
,as,O
,thin,O
,interlayers,O
,in,O
,some,O
,calcite,O
,and,O
,gypsum,O
,speleothems,O
,.,O
Sentence 40,The,O
,static,DFD
,cave,DFD
,is,O
,a,O
,simple,O
,deep,REG
,hole,REG
,with,REG
,no,REG
,air,REG
,drainage,REG
,out,REG
,of,REG
,the,REG
,bottom,REG
,;,O
,thus,O
,it,REG
,traps,REG
,cold,REG
,",",REG
,dense,REG
,air,REG
,and,REG
,excludes,REG
,warmer,REG
,air,REG
,.,O
Sentence 41,Sedimentologists,O
,define,O
,primary,DFD
,porosity,DFD
,as,O
,that,O
,created,O
,during,O
,deposition,O
,of,O
,the,O
,rock,O
,(,O
,i,O
,.,O
,e,O
,.,O
,created,O
,first,O
,),O
,and,O
,secondary,O
,porosity,O
,as,O
,that,O
,produced,O
,during,O
,diagenesis,O
,.,O
Sentence 42,Shaft-like,REG
,depressions,REG
,deeply,REG
,flooded,REG
,by,REG
,seawater,REG
,in,REG
,low-lying,REG
,coral,REG
,islands,REG
,are,O
,known,O
,as,O
,blue,DFD
,holes,DFD
,.,O
Sentence 43,Suffosion,DFD
,is,O
,the,REG
,process,O
,whereby,O
,fines,O
,are,O
,evacuated,O
,through,O
,underlying,O
,pipes,O
,in,REG
,the,O
,karstified,REG
,bedrock,REG
,by,REG
,a,REG
,combination,REG
,of,REG
,physical,REG
,downwashing,REG
,and,REG
,chemical,REG
,solution,REG
,.,O
Sentence 44,The,O
,word,O
,polje,DFD
,signifies,O
,a,O
,field,O
,or,O
,a,O
,large,REG
,plain,O
,",",O
,and,O
,it,O
,is,O
,still,O
,widely,O
,used,O
,in,O
,Slav,O
,languages,O
,without,O
,particular,O
,reference,O
,to,O
,karstic,O
,terrain,O
,(,O
,Sweeting,O
,1972,O
,",",O
,Roglič,O
,1974,O
,),O
,",",O
,although,O
,poljes,O
,in,O
,the,O
,karst,O
,of,O
,Slovenia,O
,are,O
,usually,O
,called,O
,dolina,O
,or,O
,dol,O
,(,O
,Gams,O
,1994,O
,),O
,.,O
Sentence 45,The,O
,word,O
,‘,O
,tower,DFD
,’,O
,therefore,O
,subsumes,O
,a,O
,myriad,O
,of,O
,forms,O
,",",O
,and,O
,a,O
,variety,O
,of,O
,terms,O
,in,O
,different,O
,languages,O
,has,O
,been,O
,used,O
,to,O
,describe,O
,them,O
,",",O
,including,O
,turm,DFD
,",",O
,mogote,DFD
,",",O
,cone,O
,",",O
,piton,O
,",",O
,hum,O
,and,O
,pepino,O
,.,O
Sentence 46,The,O
,word,O
,‘,O
,tower,O
,’,O
,therefore,O
,subsumes,O
,a,O
,myriad,O
,of,O
,forms,O
,",",O
,and,O
,a,O
,variety,O
,of,O
,terms,O
,in,O
,different,O
,languages,O
,has,O
,been,O
,used,O
,to,O
,describe,O
,them,O
,",",O
,including,O
,turm,O
,",",O
,mogote,O
,",",O
,cone,DFD
,",",O
,piton,DFD
,",",O
,hum,DFD
,and,O
,pepino,O
,.,O
Sentence 47,The,O
,word,O
,‘,O
,tower,O
,’,O
,therefore,O
,subsumes,O
,a,O
,myriad,O
,of,O
,forms,O
,",",O
,and,O
,a,O
,variety,O
,of,O
,terms,O
,in,O
,different,O
,languages,O
,has,O
,been,O
,used,O
,to,O
,describe,O
,them,O
,",",O
,including,O
,turm,O
,",",O
,mogote,O
,",",O
,cone,O
,",",O
,piton,O
,",",O
,hum,O
,and,O
,pepino,DFD
,.,O
Sentence 48,Breccia,DFD
,pipes,DFD
,are,O
,common,O
,features,O
,of,REG
,gypsum,O
,karst,O
,that,O
,are,O
,created,REG
,by,REG
,progressive,REG
,stoping,REG
,above,REG
,sites,REG
,of,O
,interstratal,REG
,dissolution,REG
,.,O
Sentence 49,Gypsum,DFD
,tumuli,DFD
,(,O
,bubbles,O
,or,REG
,tents,O
,),O
,are,O
,hollow,REG
,domes,REG
,of,O
,freshly,O
,formed,O
,gypsum,O
,that,O
,are,O
,round,REG
,or,O
,elliptical,REG
,in,REG
,plan,REG
,(,O
,Breish,O
,and,O
,Wefer,O
,1981,O
,",",O
,Pulido-Bosch,O
,1986,O
,",",O
,Macaluso,O
,and,O
,Sauro,O
,1996,O
,),O
,.,O
Sentence 50,Gypsum,O
,tumuli,O
,(,O
,bubbles,DFD
,or,REG
,tents,DFD
,),O
,are,O
,hollow,REG
,domes,REG
,of,O
,freshly,O
,formed,O
,gypsum,O
,that,O
,are,O
,round,REG
,or,O
,elliptical,REG
,in,REG
,plan,REG
,(,O
,Breish,O
,and,O
,Wefer,O
,1981,O
,",",O
,Pulido-Bosch,O
,1986,O
,",",O
,Macaluso,O
,and,O
,Sauro,O
,1996,O
,),O
,.,O
Sentence 51,Clasts,O
,with,O
,microrills,O
,are,O
,rillensteine,DFD
,(,O
,Laudermilk,O
,and,O
,Woodford,O
,1932,O
,),O
,.,O
Sentence 52,Solution,DFD
,runnels,DFD
,are,O
,normal,O
,Hortonian,O
,channels,O
,",",O
,heading,O
,where,REG
,sheetflow,REG
,or,REG
,wash,REG
,on,REG
,a,REG
,slope,REG
,breaks,REG
,down,REG
,into,REG
,linear,REG
,threads,REG
,.,O
Sentence 53,Solution,DFD
,dolines,DFD
,are,O
,a,O
,common,O
,feature,O
,of,O
,karst,REG
,in,REG
,humid,REG
,areas,REG
,",",O
,yet,O
,not,O
,all,O
,carbonate,O
,rocks,O
,support,O
,them,O
,.,O
Sentence 54,Pinnacle,DFD
,karst,DFD
,is,O
,a,O
,spectacular,O
,small-scale,REG
,landform,O
,found,O
,principally,O
,in,REG
,the,REG
,humid,REG
,tropics,REG
,and,REG
,subtropics,REG
,",",O
,with,O
,the,O
,best,O
,known,O
,examples,O
,coming,O
,from,O
,Gunung,O
,Api,O
,",",O
,Mulu,O
,",",O
,and,O
,Mount,O
,Kaijende,O
,",",O
,New,O
,Guinea,O
,.,O
Sentence 55,Caves,DFD
,are,O
,natural,O
,museums,O
,",",O
,preserving,REG
,important,REG
,archaeological,REG
,evidence,REG
,as,REG
,well,REG
,as,REG
,sediments,REG
,and,REG
,deposits,REG
,that,REG
,provide,REG
,clues,REG
,to,REG
,past,REG
,environments,REG
,.,O
Sentence 56,Blue,DFD
,holes,DFD
,are,O
,water-filled,REG
,vertical,REG
,openings,REG
,in,REG
,the,REG
,carbonate,REG
,rock,REG
,of,REG
,the,REG
,islands,REG
,",",O
,which,O
,exhibit,O
,complex,O
,morphologies,O
,",",O
,ecologies,O
,",",O
,and,O
,water,O
,chemistries,O
,.,O
Sentence 57,Blue,DFD
,holes,DFD
,are,O
,the,O
,composite,REG
,result,REG
,of,REG
,carbonate,REG
,deposition,REG
,and,REG
,dissolution,REG
,cycles,REG
,",",REG
,which,REG
,have,REG
,been,REG
,controlled,REG
,by,REG
,glacial,REG
,sea-level,REG
,fluctuations,REG
,.,O
Sentence 58,The,O
,term,O
,“,O
,blue,DFD
,hole,DFD
,”,O
,has,O
,been,O
,used,O
,in,REG
,a,REG
,variety,O
,of,REG
,ways,O
,",",O
,but,O
,they,O
,are,O
,best,O
,defined,O
,as,O
,:,O
,“,O
,subsurface,O
,voids,O
,that,O
,are,O
,developed,REG
,in,O
,carbonate,REG
,banks,REG
,and,REG
,islands,REG
,;,O
,are,O
,open,REG
,to,REG
,the,REG
,Earth,REG
,’,REG
,s,REG
,surface,REG
,;,O
,contain,O
,tidally,O
,influenced,O
,waters,O
,of,O
,fresh,O
,",",O
,marine,O
,",",O
,or,O
,mixed,O
,chemistry,O
,;,O
,extend,REG
,below,REG
,sea-level,REG
,for,REG
,a,O
,majority,REG
,of,O
,their,REG
,depth,REG
,;,O
,and,O
,may,O
,provide,REG
,access,REG
,to,REG
,submerged,REG
,cave,REG
,passages,REG
,.,O
Sentence 59,Carbon,DFD
,dioxide,DFD
,in,O
,aqueous,O
,solution,O
,is,O
,a,O
,critical,O
,component,O
,in,O
,both,O
,the,O
,solution,O
,and,O
,precipitation,O
,of,O
,speleothems,O
,and,O
,the,O
,solution,O
,of,O
,limestone,O
,.,O
Sentence 60,Diagenesis,DFD
,is,O
,a,O
,term,O
,describing,O
,processes,O
,of,O
,compaction,O
,and,O
,/,O
,or,O
,cementation,O
,of,O
,the,O
,initially,O
,unconsolidated,O
,carbonate,O
,mud,O
,and,O
,debris,O
,(,O
,Moore,O
,",",O
,2001,O
,),O
,.,O
,compaction,O
,and,O
,/,O
,or,O
,cementation,O
,of,O
,the,O
,initially,O
,unconsolidated,O
,carbonate,O
,mud,O
,and,O
,debris,O
Sentence 61,Dolostone,DFD
,is,O
,a,O
,major,O
,product,REG
,of,REG
,diagenesis,REG
,.,O
Sentence 62,Carbonatites,DFD
,are,O
,intrusive,O
,igneous,O
,rocks,O
,composed,O
,of,O
,60,O
,–,O
,90%,O
,carbonate,O
,minerals,O
,",",O
,chiefly,O
,calcite,O
,.,O
,rocks,O
Sentence 63,Pit,DFD
,caves,DFD
,are,O
,vertical,REG
,shafts,O
,",",O
,1,REG
,–,REG
,2,REG
,m,REG
,in,REG
,diameter,REG
,and,REG
,up,REG
,to,REG
,15,REG
,m,REG
,deep,REG
,.,O
Sentence 64,Mogotes,DFD
,are,O
,isolated,REG
,karst,O
,towers,O
,that,O
,rise,O
,from,O
,the,REG
,blanket,O
,sands,O
,in,REG
,the,O
,northern,REG
,section,REG
,.,O
Sentence 65,Fenglin,DFD
,is,O
,an,O
,extreme,REG
,form,REG
,of,REG
,karst,REG
,that,O
,only,O
,develops,REG
,where,REG
,dissolution,REG
,rates,REG
,",",REG
,tectonic,REG
,uplift,REG
,",",REG
,and,REG
,alluviation,REG
,maintain,REG
,a,REG
,critical,REG
,balance,REG
,(,O
,Zhang,O
,",",O
,1980,O
,),O
,.,O
Sentence 66,The,O
,principal,O
,surface,O
,karst,O
,landforms,O
,are,O
,shapely,O
,solution,DFD
,dolines,DFD
,",",O
,10,REG
,–,REG
,100,REG
,m,REG
,in,REG
,diameter,REG
,and,REG
,up,REG
,to,REG
,30,REG
,m,REG
,in,REG
,depth,REG
,.,O
Sentence 67,Vertical,DFD
,shafts,DFD
,are,O
,common,O
,underground,REG
,",",O
,and,O
,are,O
,often,O
,exposed,O
,at,O
,the,O
,surface,O
,",",O
,truncated,REG
,by,REG
,glaciation,REG
,and,O
,filled,O
,with,O
,shattered,O
,rock,O
,and,O
,sediment,O
,.,O
Sentence 68,The,O
,term,O
,sinkhole,DFD
,is,O
,sometimes,O
,used,O
,to,O
,refer,O
,both,O
,to,O
,dolines,O
,(,O
,especially,O
,in,O
,North,O
,America,O
,and,O
,in,O
,the,O
,engineering,O
,literature,O
,),O
,and,O
,to,O
,depressions,O
,where,REG
,streams,REG
,sink,REG
,underground,REG
,",",O
,which,O
,in,O
,Europe,O
,are,O
,described,O
,by,O
,separate,O
,terms,O
,(,O
,including,O
,ponor,O
,",",O
,swallow,O
,hole,O
,",",O
,and,O
,stream-sink,O
,),O
,.,O
Sentence 69,Shakehole,DFD
,is,O
,a,O
,term,O
,used,O
,in,O
,England,O
,to,O
,describe,O
,depressions,O
,in,O
,bouldery,O
,deposits,O
,such,O
,as,O
,glacial,O
,drift,O
,overlying,O
,limestone,O
,.,O
Sentence 70,Collapse,DFD
,refers,O
,to,O
,rapid,REG
,downward,REG
,movement,O
,of,O
,the,O
,ground,O
,",",O
,whereas,O
,subsidence,O
,refers,O
,to,O
,gradual,O
,movement,O
,",",O
,sometimes,O
,without,O
,even,O
,ripping,O
,the,O
,surface,O
,.,O
Sentence 71,Fovals,DFD
,are,O
,brown-greyish,O
,formations,O
,that,O
,can,REG
,be,REG
,found,REG
,in,REG
,different,REG
,positions,REG
,in,REG
,the,REG
,caves,REG
,",",REG
,on,REG
,the,REG
,floor,REG
,",",REG
,or,REG
,on,REG
,the,REG
,rocky,REG
,walls,REG
,.,O
Sentence 72,Glacier,O
,pseudokarst,REG
,also,O
,develops,O
,in,REG
,debris,REG
,where,REG
,buried,REG
,ice,REG
,melts,REG
,in,O
,situ,REG
,",",O
,developing,REG
,closed,REG
,depressions,REG
,",",O
,in,O
,isolation,O
,known,O
,as,O
,“,O
,kettle,DFD
,holes,DFD
,”,O
,",",O
,or,O
,assembled,REG
,into,REG
,extensive,REG
,debris,O
,pseudokarst,O
,hillocks,REG
,termed,O
,“,O
,hummocky,O
,moraine,O
,”,O
,.,O
Sentence 73,The,O
,springs,O
,in,REG
,allogenic,REG
,karst,REG
,aquifers,REG
,are,O
,known,O
,as,O
,resurgences,DFD
,",",O
,and,O
,are,O
,often,O
,characterized,O
,by,O
,substantial,O
,variation,O
,in,O
,water,REG
,quality,REG
,since,O
,they,O
,reflect,REG
,the,REG
,changing,REG
,water,O
,quality,O
,of,REG
,the,REG
,sinking,REG
,streams,REG
,.,O
Sentence 74,Autogenic,REG
,karst,REG
,aquifers,REG
,feed,REG
,springs,O
,known,O
,as,O
,exsurgences,DFD
,.,O
Sentence 75,K,DFD
,is,O
,a,O
,term,O
,describing,O
,the,O
,occurrence,O
,of,O
,swallow,O
,holes,O
,and,O
,fractures,O
,.,O
Sentence 76,An,O
,important,O
,methodology,O
,is,O
,the,REG
,EPIK,DFD
,system,DFD
,",",O
,developed,O
,in,REG
,Switzerland,O
,and,O
,intended,REG
,particularly,REG
,for,REG
,use,REG
,in,O
,the,REG
,karst,REG
,of,REG
,the,O
,Jura,REG
,mountains,REG
,(,O
,Doerfliger,O
,et,O
,al,O
,.,O
Sentence 77,The,O
,smaller,O
,numbers,O
,of,O
,larger,O
,islands,O
,are,O
,clusters,O
,of,O
,steep,O
,limestone,O
,hills,O
,that,O
,are,O
,typical,O
,of,O
,fengcong,DFD
,karst,DFD
,—,O
,fragments,O
,of,O
,a,O
,spectacular,O
,karst,O
,that,O
,had,O
,not,O
,evolved,O
,through,O
,to,O
,the,O
,fenglin,O
,landforms,O
,.,O
Sentence 78,A,O
,paleocave,DFD
,system,DFD
,is,O
,defined,O
,as,O
,a,O
,cave,O
,system,O
,that,O
,is,O
,no,O
,longer,O
,related,O
,in,O
,time,O
,or,O
,space,O
,to,O
,the,O
,active,O
,karst,O
,system,O
,that,O
,formed,O
,it,O
,(,O
,Loucks,O
,",",O
,1999,O
,),O
,.,O
Sentence 79,A,O
,paleocave,DFD
,hydrocarbon,DFD
,reservoir,DFD
,is,O
,a,O
,reservoir,O
,where,O
,the,O
,pore,O
,network,O
,consists,O
,of,REG
,karst-related,REG
,cavernous,REG
,porosity,REG
,and,REG
,/,REG
,or,REG
,of,O
,cave-collapse-related,REG
,interclast,REG
,and,REG
,fracture,REG
,porosity,REG
,.,O
Sentence 80,The,O
,phreatic,DFD
,zone,DFD
,is,O
,the,O
,deep,REG
,portion,REG
,of,REG
,an,REG
,aquifer,REG
,that,O
,does,REG
,not,REG
,experience,REG
,exchange,REG
,with,REG
,stream,REG
,water,REG
,",",O
,in,O
,contrast,O
,to,O
,the,O
,hyporheic,O
,zone,O
,.,O
Sentence 81,The,O
,arêtes,DFD
,are,O
,naked,REG
,",",REG
,reticulated,REG
,",",REG
,saw-topped,REG
,ridges,REG
,with,REG
,spires,REG
,",",O
,with,O
,practically,O
,vertical,REG
,side,REG
,slopes,REG
,c,REG
,.,REG
,120,REG
,m,REG
,high,REG
,.,O
Sentence 82,Microrills,DFD
,are,O
,the,O
,smallest,REG
,karren,O
,form,O
,showing,O
,a,O
,distinctive,REG
,rilling,REG
,appearance,REG
,.,O
Sentence 83,Rainpits,DFD
,are,O
,small,REG
,cup-like,REG
,hollows,REG
,",",REG
,sub-circular,REG
,in,REG
,plan,REG
,and,REG
,nearly,REG
